querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
nanopore_D09-NF-R1_49.fa,nanopore_D03-NF-R1_52.fa,1088601,18055,0.4772937,0.4315877,0.9834145,2280778,2522317,0.47729371293479683,280
nanopore_D09-NF-R1_49.fa,nanopore_D08-NF-R1_bin.222.fa,1327902,17094,0.47803503,0.5264612,0.98712707,2777834,2522317,0.5264611862822952,280
nanopore_D09-NF-R1_49.fa,nanopore_D09-NF-R1_49.fa,2522231,0,0.9999659,0.9999659,1.0,2522317,2522317,0.9999659043649153,280
infinity_D02-NF-R2_116.fa,infinity_D02-NF-R2_116.fa,2471849,0,0.9999939,0.9999939,1.0,2471864,2471864,0.9999939317049805,339
infinity_D02-NF-R2_133.fa,infinity_D02-NF-R2_133.fa,2534657,0,0.9999795,0.9999795,1.0,2534709,2534709,0.9999794848244907,346
infinity_D02-NF-R2_133.fa,infinity_D04-NF-R1_148.fa,2164550,20796,0.8835735,0.8539639,0.99039245,2449768,2534709,0.8835734649158614,346
infinity_D02-NF-R2_133.fa,infinity_D06-NF-R1_78.fa,2154947,18685,0.9022706,0.8501753,0.99132925,2388360,2534709,0.9022705957225878,346
infinity_D02-NF-R2_133.fa,infinity_D08-NF-R1_maxbin.099_sub.fa,1781624,14993,0.3713339,0.70289093,0.99158466,4797903,2534709,0.7028909432996056,346
infinity_D02-NF-R2_133.fa,infinity_D09-NF-R1_maxbin.048.fa,2042636,18450,0.6512509,0.80586606,0.9909676,3136481,2534709,0.8058660777233205,346
infinity_D02-NF-R2_133.fa,nanopore_D02-NF-R2_bin.134_sub.fa,1659314,24123,0.9003703,0.65463686,0.98546207,1842924,2534709,0.9003702811401881,346
infinity_D02-NF-R2_133.fa,nanopore_D04-NF-R1_bin.278.fa,1745807,18128,0.8621367,0.68876034,0.9896163,2024977,2534709,0.8621367057502382,346
infinity_D02-NF-R2_133.fa,nanopore_D06-NF-R1_49.fa,2253605,21635,0.8231039,0.8890981,0.99039984,2737935,2534709,0.8890981173775767,346
infinity_D02-NF-R2_133.fa,nanopore_D08-NF-R1_bin.31_sub.fa,1639389,17007,0.87656564,0.646776,0.989626,1870241,2534709,0.876565640470934,346
infinity_D04-NF-R1_148.fa,infinity_D02-NF-R2_133.fa,2162087,20847,0.8529922,0.88256806,0.99035794,2534709,2449768,0.8825680635880622,346
infinity_D04-NF-R1_148.fa,infinity_D04-NF-R1_148.fa,2449737,0,0.99998736,0.99998736,1.0,2449768,2449768,0.9999873457404946,346
infinity_D04-NF-R1_148.fa,infinity_D06-NF-R1_78.fa,2075675,17045,0.8690796,0.8472945,0.9917882,2388360,2449768,0.8690796194878494,346
infinity_D04-NF-R1_148.fa,infinity_D08-NF-R1_maxbin.099_sub.fa,1700617,14651,0.35445005,0.69419515,0.99138486,4797903,2449768,0.6941951237831501,346
infinity_D04-NF-R1_148.fa,infinity_D09-NF-R1_maxbin.048.fa,1977129,16899,0.6303654,0.8070679,0.99145275,3136481,2449768,0.8070678529558717,346
infinity_D04-NF-R1_148.fa,nanopore_D02-NF-R2_bin.134_sub.fa,1509931,33029,0.8193127,0.61635673,0.9781255,1842924,2449768,0.8193126791989251,346
infinity_D04-NF-R1_148.fa,nanopore_D04-NF-R1_bin.278.fa,1836289,1786,0.9068197,0.7495767,0.9990274,2024977,2449768,0.9068196823963927,346
infinity_D04-NF-R1_148.fa,nanopore_D06-NF-R1_49.fa,2177004,19745,0.79512626,0.8886572,0.9909302,2737935,2449768,0.8886572116216719,346
infinity_D04-NF-R1_148.fa,nanopore_D08-NF-R1_bin.31_sub.fa,1546058,16010,0.8266624,0.6311038,0.98964465,1870241,2449768,0.8266624461767227,346
infinity_D06-NF-R1_78.fa,infinity_D02-NF-R2_133.fa,2155109,18696,0.8502392,0.90233845,0.9913248,2534709,2388360,0.9023384246930949,346
infinity_D06-NF-R1_78.fa,infinity_D04-NF-R1_148.fa,2075860,17131,0.84737,0.8691571,0.9917475,2449768,2388360,0.869157078497379,346
infinity_D06-NF-R1_78.fa,infinity_D06-NF-R1_78.fa,2388317,0,0.999982,0.999982,1.0,2388360,2388360,0.9999819960140013,346
infinity_D06-NF-R1_78.fa,infinity_D08-NF-R1_maxbin.099_sub.fa,1797130,1256,0.37456572,0.75245357,0.99930114,4797903,2388360,0.7524535664640172,346
infinity_D06-NF-R1_78.fa,infinity_D09-NF-R1_maxbin.048.fa,1976695,14700,0.63022697,0.82763696,0.99256337,3136481,2388360,0.8276369559027952,346
infinity_D06-NF-R1_78.fa,nanopore_D02-NF-R2_bin.134_sub.fa,1487309,32248,0.8070376,0.62273234,0.9783179,1842924,2388360,0.8070376206506616,346
infinity_D06-NF-R1_78.fa,nanopore_D04-NF-R1_bin.278.fa,1665003,15465,0.822233,0.69713235,0.99071175,2024977,2388360,0.8222330426469041,346
infinity_D06-NF-R1_78.fa,nanopore_D06-NF-R1_49.fa,2294406,4437,0.838006,0.9606617,0.9980662,2737935,2388360,0.9606617092900568,346
infinity_D06-NF-R1_78.fa,nanopore_D08-NF-R1_bin.31_sub.fa,1643690,5837,0.87886536,0.68820864,0.9964488,1870241,2388360,0.8788653440920181,346
infinity_D08-NF-R1_maxbin.099_sub.fa,infinity_D02-NF-R2_133.fa,1781860,15042,0.70298404,0.37138307,0.99155825,2534709,4797903,0.7029840506346093,346
infinity_D08-NF-R1_maxbin.099_sub.fa,infinity_D04-NF-R1_148.fa,1697733,14367,0.69301784,0.35384896,0.9915375,2449768,4797903,0.6930178694472293,346
infinity_D08-NF-R1_maxbin.099_sub.fa,infinity_D06-NF-R1_78.fa,1795872,1231,0.75192684,0.37430352,0.99931455,2388360,4797903,0.7519268451992162,346
infinity_D08-NF-R1_maxbin.099_sub.fa,infinity_D08-NF-R1_maxbin.099_sub.fa,4797580,0,0.9999327,0.9999327,1.0,4797903,4797903,0.9999326789224375,346
infinity_D08-NF-R1_maxbin.099_sub.fa,infinity_D09-NF-R1_maxbin.048.fa,1626813,13771,0.5186746,0.33906752,0.991535,3136481,4797903,0.5186745910464626,346
infinity_D08-NF-R1_maxbin.099_sub.fa,nanopore_D02-NF-R2_bin.134_sub.fa,1198772,24062,0.6504728,0.24985333,0.9799278,1842924,4797903,0.650472835559144,346
infinity_D08-NF-R1_maxbin.099_sub.fa,nanopore_D04-NF-R1_bin.278.fa,1399593,12792,0.6911649,0.2917093,0.9908602,2024977,4797903,0.6911648873048929,346
infinity_D08-NF-R1_maxbin.099_sub.fa,nanopore_D06-NF-R1_49.fa,1899823,3028,0.693889,0.39596945,0.9984062,2737935,4797903,0.6938890075914877,346
infinity_D08-NF-R1_maxbin.099_sub.fa,nanopore_D08-NF-R1_bin.31_sub.fa,1410890,3597,0.7543894,0.2940639,0.99745053,1870241,4797903,0.7543894075683294,346
infinity_D09-NF-R1_maxbin.048.fa,infinity_D02-NF-R2_133.fa,2047284,18545,0.8076998,0.6527328,0.99094164,2534709,3136481,0.8076998187957671,346
infinity_D09-NF-R1_maxbin.048.fa,infinity_D04-NF-R1_148.fa,1979584,16785,0.80807,0.6311481,0.99152094,2449768,3136481,0.8080699886683147,346
infinity_D09-NF-R1_maxbin.048.fa,infinity_D06-NF-R1_78.fa,1976902,14715,0.8277236,0.630293,0.9925565,2388360,3136481,0.8277236262539985,346
infinity_D09-NF-R1_maxbin.048.fa,infinity_D08-NF-R1_maxbin.099_sub.fa,1626766,13819,0.3390577,0.5186596,0.9915052,4797903,3136481,0.5186596060999572,346
infinity_D09-NF-R1_maxbin.048.fa,infinity_D09-NF-R1_maxbin.048.fa,3136429,0,0.99998343,0.99998343,1.0,3136481,3136481,0.9999834209102494,346
infinity_D09-NF-R1_maxbin.048.fa,nanopore_D02-NF-R2_bin.134_sub.fa,1410816,30807,0.7655313,0.44980857,0.9781637,1842924,3136481,0.7655312970041087,346
infinity_D09-NF-R1_maxbin.048.fa,nanopore_D04-NF-R1_bin.278.fa,1581760,15110,0.78112495,0.5043104,0.99044734,2024977,3136481,0.7811249214188606,346
infinity_D09-NF-R1_maxbin.048.fa,nanopore_D06-NF-R1_49.fa,2176551,19550,0.7949608,0.69394684,0.9910179,2737935,3136481,0.79496080074947,346
infinity_D09-NF-R1_maxbin.048.fa,nanopore_D08-NF-R1_bin.31_sub.fa,1490194,14487,0.7967925,0.47511655,0.9902784,1870241,3136481,0.7967924989346293,346
nanopore_D02-NF-R2_bin.134_sub.fa,infinity_D02-NF-R2_133.fa,1670838,24355,0.6591834,0.90662336,0.9854235,2534709,1842924,0.9066233876166353,346
nanopore_D02-NF-R2_bin.134_sub.fa,infinity_D04-NF-R1_148.fa,1514698,32961,0.61830264,0.82189935,0.97823924,2449768,1842924,0.8218993295437034,346
nanopore_D02-NF-R2_bin.134_sub.fa,infinity_D06-NF-R1_78.fa,1488984,32176,0.62343365,0.8079465,0.97839063,2388360,1842924,0.8079465024059592,346
nanopore_D02-NF-R2_bin.134_sub.fa,infinity_D08-NF-R1_maxbin.099_sub.fa,1201249,24004,0.25036958,0.6518169,0.9800175,4797903,1842924,0.6518168953250378,346
nanopore_D02-NF-R2_bin.134_sub.fa,infinity_D09-NF-R1_maxbin.048.fa,1415996,30725,0.4514601,0.768342,0.97830147,3136481,1842924,0.7683420477458647,346
nanopore_D02-NF-R2_bin.134_sub.fa,nanopore_D02-NF-R2_bin.134_sub.fa,1842877,0,0.9999745,0.9999745,1.0,1842924,1842924,0.9999744970492543,346
nanopore_D02-NF-R2_bin.134_sub.fa,nanopore_D04-NF-R1_bin.278.fa,1255762,28762,0.62013644,0.68139654,0.97709596,2024977,1842924,0.6813965198781936,346
nanopore_D02-NF-R2_bin.134_sub.fa,nanopore_D06-NF-R1_49.fa,1569690,35711,0.5733116,0.85173887,0.9772496,2737935,1842924,0.8517388671480756,346
nanopore_D02-NF-R2_bin.134_sub.fa,nanopore_D08-NF-R1_bin.31_sub.fa,1198016,26932,0.6405677,0.6500626,0.9775195,1870241,1842924,0.6500626178833202,346
nanopore_D04-NF-R1_bin.278.fa,infinity_D02-NF-R2_133.fa,1748282,18165,0.6897368,0.8633589,0.9896098,2534709,2024977,0.8633589418546482,346
nanopore_D04-NF-R1_bin.278.fa,infinity_D04-NF-R1_148.fa,1834797,1789,0.74896765,0.90608287,0.999025,2449768,2024977,0.9060828839043604,346
nanopore_D04-NF-R1_bin.278.fa,infinity_D06-NF-R1_78.fa,1665522,15432,0.69734967,0.8224893,0.99073446,2388360,2024977,0.8224893418542532,346
nanopore_D04-NF-R1_bin.278.fa,infinity_D08-NF-R1_maxbin.099_sub.fa,1399842,12846,0.29176122,0.6912879,0.99082327,4797903,2024977,0.691287851664488,346
nanopore_D04-NF-R1_bin.278.fa,infinity_D09-NF-R1_maxbin.048.fa,1583130,15222,0.5047472,0.78180146,0.9903849,3136481,2024977,0.7818014723130189,346
nanopore_D04-NF-R1_bin.278.fa,nanopore_D02-NF-R2_bin.134_sub.fa,1253179,28843,0.67999494,0.61886084,0.97698414,1842924,2024977,0.6799949428191288,346
nanopore_D04-NF-R1_bin.278.fa,nanopore_D04-NF-R1_bin.278.fa,2024958,0,0.99999064,0.99999064,1.0,2024977,2024977,0.9999906171773802,346
nanopore_D04-NF-R1_bin.278.fa,nanopore_D06-NF-R1_49.fa,1773132,17651,0.64761657,0.8756307,0.9900453,2737935,2024977,0.8756306861756948,346
nanopore_D04-NF-R1_bin.278.fa,nanopore_D08-NF-R1_bin.31_sub.fa,1296620,14044,0.69329035,0.64031345,0.98916876,1870241,2024977,0.693290329962823,346
nanopore_D06-NF-R1_49.fa,infinity_D02-NF-R2_133.fa,2253193,21537,0.88893557,0.8229534,0.99044156,2534709,2737935,0.8889355740639261,346
nanopore_D06-NF-R1_49.fa,infinity_D04-NF-R1_148.fa,2167390,19645,0.8847328,0.79161483,0.9909361,2449768,2737935,0.8847327583673229,346
nanopore_D06-NF-R1_49.fa,infinity_D06-NF-R1_78.fa,2294497,4437,0.9606998,0.8380393,0.99806625,2388360,2737935,0.9606998107487983,346
nanopore_D06-NF-R1_49.fa,infinity_D08-NF-R1_maxbin.099_sub.fa,1900367,3037,0.39608282,0.6940877,0.9984019,4797903,2737935,0.6940876974800352,346
nanopore_D06-NF-R1_49.fa,infinity_D09-NF-R1_maxbin.048.fa,2174996,19482,0.69345105,0.7943929,0.99104273,3136481,2737935,0.7943928544687876,346
nanopore_D06-NF-R1_49.fa,nanopore_D02-NF-R2_bin.134_sub.fa,1564116,35686,0.84871435,0.5712758,0.97718453,1842924,2737935,0.8487143257128346,346
nanopore_D06-NF-R1_49.fa,nanopore_D04-NF-R1_bin.278.fa,1772740,17525,0.8754371,0.6474734,0.99011415,2024977,2737935,0.8754371037300671,346
nanopore_D06-NF-R1_49.fa,nanopore_D06-NF-R1_49.fa,2737892,0,0.9999843,0.9999843,1.0,2737935,2737935,0.9999842947330744,346
nanopore_D06-NF-R1_49.fa,nanopore_D08-NF-R1_bin.31_sub.fa,1796665,6269,0.9606596,0.65621173,0.99651074,1870241,2737935,0.9606596155254857,346
nanopore_D08-NF-R1_bin.31_sub.fa,infinity_D02-NF-R2_133.fa,1639804,16911,0.64693975,0.87678754,0.9896872,2534709,1870241,0.8767875370072628,346
nanopore_D08-NF-R1_bin.31_sub.fa,infinity_D04-NF-R1_148.fa,1546728,15995,0.63137734,0.8270207,0.98965883,2449768,1870241,0.8270206887775425,346
nanopore_D08-NF-R1_bin.31_sub.fa,infinity_D06-NF-R1_78.fa,1644537,5825,0.6885633,0.87931824,0.996458,2388360,1870241,0.8793182269023083,346
nanopore_D08-NF-R1_bin.31_sub.fa,infinity_D08-NF-R1_maxbin.099_sub.fa,1412441,3597,0.29438716,0.7552187,0.99745333,4797903,1870241,0.7552187124547051,346
nanopore_D08-NF-R1_bin.31_sub.fa,infinity_D09-NF-R1_maxbin.048.fa,1490711,14388,0.4752814,0.79706895,0.9903482,3136481,1870241,0.7970689338967545,346
nanopore_D08-NF-R1_bin.31_sub.fa,nanopore_D02-NF-R2_bin.134_sub.fa,1198986,26997,0.6505889,0.64108634,0.97748345,1842924,1870241,0.6505889553774328,346
nanopore_D08-NF-R1_bin.31_sub.fa,nanopore_D04-NF-R1_bin.278.fa,1296251,13851,0.64013124,0.693093,0.98931456,2024977,1870241,0.6930930291871475,346
nanopore_D08-NF-R1_bin.31_sub.fa,nanopore_D06-NF-R1_49.fa,1797503,6269,0.6565178,0.9611077,0.9965124,2737935,1870241,0.9611076861217351,346
nanopore_D08-NF-R1_bin.31_sub.fa,nanopore_D08-NF-R1_bin.31_sub.fa,1870206,0,0.9999813,0.9999813,1.0,1870241,1870241,0.9999812858342856,346
infinity_D02-NF-R2_134.fa,infinity_D02-NF-R2_134.fa,3045214,0,0.99999833,0.99999833,1.0,3045219,3045219,0.9999983580819639,283
infinity_D02-NF-R2_134.fa,infinity_D06-NF-R1_67.fa,2025229,102609,0.74748856,0.665052,0.9493346,2709378,3045219,0.747488537959635,283
infinity_D02-NF-R2_134.fa,infinity_D08-NF-R1_41.fa,2029313,102545,0.6864642,0.6663931,0.94946814,2956182,3045219,0.6864641622200528,283
infinity_D02-NF-R2_134.fa,nanopore_D06-NF-R1_45.fa,2041260,103398,0.7381147,0.67031634,0.949346,2765505,3045219,0.7381147385378077,283
infinity_D02-NF-R2_134.fa,nanopore_D08-NF-R1_27.fa,2041874,102823,0.73120266,0.6705179,0.94964284,2792487,3045219,0.7312026877833272,283
infinity_D06-NF-R1_67.fa,infinity_D02-NF-R2_134.fa,2036743,103298,0.668833,0.75173825,0.94928277,3045219,2709378,0.7517382218354176,283
infinity_D06-NF-R1_67.fa,infinity_D06-NF-R1_67.fa,2709367,0,0.99999595,0.99999595,1.0,2709378,2709378,0.9999959400275635,283
infinity_D06-NF-R1_67.fa,infinity_D08-NF-R1_41.fa,2682781,987,0.9075155,0.99018335,0.9996321,2956182,2709378,0.9901833557369994,283
infinity_D06-NF-R1_67.fa,nanopore_D06-NF-R1_45.fa,2681846,1728,0.9697491,0.98983824,0.9993557,2765505,2709378,0.9898382580798988,283
infinity_D06-NF-R1_67.fa,nanopore_D08-NF-R1_27.fa,2690648,955,0.9635311,0.993087,0.99964505,2792487,2709378,0.9930869742058879,283
infinity_D08-NF-R1_41.fa,infinity_D02-NF-R2_134.fa,2039363,103377,0.66969335,0.6898638,0.9493092,3045219,2956182,0.6898638175863326,283
infinity_D08-NF-R1_41.fa,infinity_D06-NF-R1_67.fa,2682735,987,0.99016637,0.90749997,0.9996321,2709378,2956182,0.9901663776704469,283
infinity_D08-NF-R1_41.fa,infinity_D08-NF-R1_41.fa,2956172,0,0.9999966,0.9999966,1.0,2956182,2956182,0.999996617258342,283
infinity_D08-NF-R1_41.fa,nanopore_D06-NF-R1_45.fa,2687551,1442,0.971812,0.9091291,0.99946344,2765505,2956182,0.9718120198661727,283
infinity_D08-NF-R1_41.fa,nanopore_D08-NF-R1_27.fa,2740603,675,0.98142016,0.9270752,0.9997537,2792487,2956182,0.981420146271048,283
nanopore_D06-NF-R1_45.fa,infinity_D02-NF-R2_134.fa,2054778,104010,0.6747554,0.74300283,0.9493814,3045219,2765505,0.7430028150373982,283
nanopore_D06-NF-R1_45.fa,infinity_D06-NF-R1_67.fa,2681864,1728,0.9898449,0.9697556,0.9993557,2709378,2765505,0.9898449016711585,283
nanopore_D06-NF-R1_45.fa,infinity_D08-NF-R1_41.fa,2685470,1217,0.90842515,0.97105956,0.9995468,2956182,2765505,0.9710595352385911,283
nanopore_D06-NF-R1_45.fa,nanopore_D06-NF-R1_45.fa,2765497,0,0.9999971,0.9999971,1.0,2765505,2765505,0.9999971072191155,283
nanopore_D06-NF-R1_45.fa,nanopore_D08-NF-R1_27.fa,2733873,1245,0.9790101,0.9885619,0.9995446,2792487,2765505,0.9885619443826715,283
nanopore_D08-NF-R1_27.fa,infinity_D02-NF-R2_134.fa,2049723,103239,0.6730954,0.73401344,0.9496327,3045219,2792487,0.7340134439300882,283
nanopore_D08-NF-R1_27.fa,infinity_D06-NF-R1_67.fa,2690651,955,0.99308807,0.96353215,0.99964505,2709378,2792487,0.9930880814710978,283
nanopore_D08-NF-R1_27.fa,infinity_D08-NF-R1_41.fa,2741899,786,0.9275136,0.98188424,0.99971336,2956182,2792487,0.981884248700173,283
nanopore_D08-NF-R1_27.fa,nanopore_D06-NF-R1_45.fa,2733874,1245,0.9885623,0.97901046,0.9995446,2765505,2792487,0.988562305980282,283
nanopore_D08-NF-R1_27.fa,nanopore_D08-NF-R1_27.fa,2792486,0,0.99999964,0.99999964,1.0,2792487,2792487,0.9999996418962738,283
infinity_D02-NF-R2_147.fa,infinity_D02-NF-R2_147.fa,2572881,0,0.9999961,0.9999961,1.0,2572891,2572891,0.9999961133215515,144
infinity_D02-NF-R2_147.fa,nanopore_D02-NF-R2_maxbin.015.fa,2312871,3314,0.96223366,0.8989386,0.99856716,2403648,2572891,0.9622336548446362,144
nanopore_D02-NF-R2_maxbin.015.fa,infinity_D02-NF-R2_147.fa,2315827,3378,0.9000875,0.9634634,0.99854136,2572891,2403648,0.9634634522192933,144
nanopore_D02-NF-R2_maxbin.015.fa,nanopore_D02-NF-R2_maxbin.015.fa,2403646,0,0.99999917,0.99999917,1.0,2403648,2403648,0.999999167931411,144
infinity_D02-NF-R2_16.fa,infinity_D02-NF-R2_16.fa,2477820,0,0.9999984,0.9999984,1.0,2477824,2477824,0.9999983856803388,268
infinity_D02-NF-R2_17.fa,infinity_D02-NF-R2_17.fa,3062100,0,0.99999577,0.99999577,1.0,3062113,3062113,0.9999957545655566,186
infinity_D02-NF-R2_17.fa,nanopore_D02-NF-R2_47_sub.fa,645561,1265,0.7867169,0.21082208,0.99804044,820576,3062113,0.7867168915493506,186
nanopore_D02-NF-R2_47_sub.fa,infinity_D02-NF-R2_17.fa,645552,1265,0.21081913,0.7867059,0.99804044,3062113,820576,0.7867059236438794,186
nanopore_D02-NF-R2_47_sub.fa,nanopore_D02-NF-R2_47_sub.fa,820555,0,0.9999744,0.9999744,1.0,820576,820576,0.999974408220567,186
infinity_D02-NF-R2_18_sub.fa,infinity_D02-NF-R2_18_sub.fa,4011278,0,0.99999624,0.99999624,1.0,4011293,4011293,0.9999962605573813,391
infinity_D02-NF-R2_18_sub.fa,infinity_D08-NF-R1_31.fa,3348294,44362,0.8044388,0.83471686,0.98675084,4162273,4011293,0.8347168855528628,391
infinity_D02-NF-R2_18_sub.fa,infinity_D10-NF-R1_maxbin.018_sub.fa,1397279,21940,0.58763003,0.3483363,0.98429805,2377821,4011293,0.5876300192487155,391
infinity_D02-NF-R2_18_sub.fa,nanopore_D01-NF-R1_bin.91.fa,2425288,45258,0.80946034,0.60461503,0.9813391,2996179,4011293,0.8094603159557556,391
infinity_D02-NF-R2_18_sub.fa,nanopore_D02-NF-R2_106_sub.fa,3986890,6443,0.93346924,0.99391645,0.99838394,4271046,4011293,0.9939164254518431,391
infinity_D02-NF-R2_18_sub.fa,nanopore_D05-NF-R1_7_sub.fa,2492223,46217,0.53429496,0.62130165,0.9814555,4664508,4011293,0.6213016600881561,391
infinity_D02-NF-R2_18_sub.fa,nanopore_D10-NF-R1_83.fa,2213712,35453,0.72344476,0.5518699,0.9839848,3059960,4011293,0.7234447509117766,391
infinity_D08-NF-R1_31.fa,infinity_D02-NF-R2_18_sub.fa,3353975,44399,0.8361331,0.8058037,0.9867623,4011293,4162273,0.8361331371206242,391
infinity_D08-NF-R1_31.fa,infinity_D08-NF-R1_31.fa,4162259,0,0.99999666,0.99999666,1.0,4162273,4162273,0.9999966364532071,391
infinity_D08-NF-R1_31.fa,infinity_D10-NF-R1_maxbin.018_sub.fa,1440958,20423,0.60599935,0.34619498,0.9858268,2377821,4162273,0.6059993582359647,391
infinity_D08-NF-R1_31.fa,nanopore_D01-NF-R1_bin.91.fa,2497938,42279,0.83370787,0.60013795,0.9830744,2996179,4162273,0.8337078659185583,391
infinity_D08-NF-R1_31.fa,nanopore_D02-NF-R2_106_sub.fa,3393556,48490,0.79454917,0.81531316,0.98571116,4271046,4162273,0.8153131714330126,391
infinity_D08-NF-R1_31.fa,nanopore_D05-NF-R1_7_sub.fa,2572033,48016,0.551405,0.61793953,0.9813315,4664508,4162273,0.6179395248701851,391
infinity_D08-NF-R1_31.fa,nanopore_D10-NF-R1_83.fa,2212100,32549,0.722918,0.5314644,0.98528594,3059960,4162273,0.7229179466398253,391
infinity_D10-NF-R1_maxbin.018_sub.fa,infinity_D02-NF-R2_18_sub.fa,1399339,22295,0.34884986,0.5884964,0.9840675,4011293,2377821,0.5884963586409574,391
infinity_D10-NF-R1_maxbin.018_sub.fa,infinity_D08-NF-R1_31.fa,1447943,21130,0.34787315,0.6089369,0.9854069,4162273,2377821,0.6089369216606296,391
infinity_D10-NF-R1_maxbin.018_sub.fa,infinity_D10-NF-R1_maxbin.018_sub.fa,2377812,0,0.9999962,0.9999962,1.0,2377821,2377821,0.9999962150220727,391
infinity_D10-NF-R1_maxbin.018_sub.fa,nanopore_D01-NF-R1_bin.91.fa,943978,22193,0.31506062,0.39699286,0.9764899,2996179,2377821,0.39699287709209397,391
infinity_D10-NF-R1_maxbin.018_sub.fa,nanopore_D02-NF-R2_106_sub.fa,1428650,24263,0.33449653,0.60082316,0.98301685,4271046,2377821,0.600823190643871,391
infinity_D10-NF-R1_maxbin.018_sub.fa,nanopore_D05-NF-R1_7_sub.fa,1247828,22877,0.26751545,0.52477795,0.98166656,4664508,2377821,0.5247779374477726,391
infinity_D10-NF-R1_maxbin.018_sub.fa,nanopore_D10-NF-R1_83.fa,1186479,4483,0.3877433,0.49897742,0.9962216,3059960,2377821,0.49897742512998244,391
nanopore_D01-NF-R1_bin.91.fa,infinity_D02-NF-R2_18_sub.fa,2421643,44979,0.60370636,0.80824375,0.98142624,4011293,2996179,0.8082437664772365,391
nanopore_D01-NF-R1_bin.91.fa,infinity_D08-NF-R1_31.fa,2500298,42215,0.60070497,0.83449554,0.98311603,4162273,2996179,0.8344955358141153,391
nanopore_D01-NF-R1_bin.91.fa,infinity_D10-NF-R1_maxbin.018_sub.fa,943714,21946,0.39688185,0.3149725,0.97674507,2377821,2996179,0.39688185107289403,391
nanopore_D01-NF-R1_bin.91.fa,nanopore_D01-NF-R1_bin.91.fa,2996087,0,0.9999693,0.9999693,1.0,2996179,2996179,0.9999692942244105,391
nanopore_D01-NF-R1_bin.91.fa,nanopore_D02-NF-R2_106_sub.fa,2450915,47730,0.5738442,0.81801355,0.9805256,4271046,2996179,0.8180135432495855,391
nanopore_D01-NF-R1_bin.91.fa,nanopore_D05-NF-R1_7_sub.fa,2013736,50913,0.43171456,0.6721014,0.97471714,4664508,2996179,0.6721013664403895,391
nanopore_D01-NF-R1_bin.91.fa,nanopore_D10-NF-R1_83.fa,1726510,33795,0.5642263,0.57623726,0.98042583,3059960,2996179,0.5762372675330814,391
nanopore_D02-NF-R2_106_sub.fa,infinity_D02-NF-R2_18_sub.fa,3988119,6444,0.9942228,0.93375695,0.9983842,4011293,4271046,0.994222810450396,391
nanopore_D02-NF-R2_106_sub.fa,infinity_D08-NF-R1_31.fa,3394471,48700,0.815533,0.7947634,0.98565316,4162273,4271046,0.8155330032412579,391
nanopore_D02-NF-R2_106_sub.fa,infinity_D10-NF-R1_maxbin.018_sub.fa,1431728,24351,0.60211766,0.33521718,0.9829919,2377821,4271046,0.6021176530949974,391
nanopore_D02-NF-R2_106_sub.fa,nanopore_D01-NF-R1_bin.91.fa,2454557,47989,0.81922907,0.5746969,0.980449,2996179,4271046,0.8192290914528138,391
nanopore_D02-NF-R2_106_sub.fa,nanopore_D02-NF-R2_106_sub.fa,4271043,0,0.9999993,0.9999993,1.0,4271046,4271046,0.9999992975959519,391
nanopore_D02-NF-R2_106_sub.fa,nanopore_D05-NF-R1_7_sub.fa,2564295,49602,0.5497461,0.6003904,0.9806567,4664508,4271046,0.6003903961699312,391
nanopore_D02-NF-R2_106_sub.fa,nanopore_D10-NF-R1_83.fa,2265805,38819,0.7404688,0.5305035,0.9828675,3059960,4271046,0.7404688296579041,391
nanopore_D05-NF-R1_7_sub.fa,infinity_D02-NF-R2_18_sub.fa,2474419,45998,0.6168632,0.530478,0.98141056,4011293,4664508,0.6168631909960205,391
nanopore_D05-NF-R1_7_sub.fa,infinity_D08-NF-R1_31.fa,2581191,48292,0.6201398,0.55336833,0.9812908,4162273,4664508,0.6201397649793754,391
nanopore_D05-NF-R1_7_sub.fa,infinity_D10-NF-R1_maxbin.018_sub.fa,1245717,22509,0.52389014,0.2670629,0.9819309,2377821,4664508,0.5238901498472761,391
nanopore_D05-NF-R1_7_sub.fa,nanopore_D01-NF-R1_bin.91.fa,2024475,50709,0.6756856,0.43401682,0.97495204,2996179,4664508,0.6756855982236041,391
nanopore_D05-NF-R1_7_sub.fa,nanopore_D02-NF-R2_106_sub.fa,2554270,49474,0.5980432,0.5475969,0.9806309,4271046,4664508,0.5980431959758804,391
